student_id,topic,question_count,date
S0063,Optimization,6,2025-08-23 13:55:37.168988
S0064,Linear Algebra,0,2025-12-21 13:55:37.168988
S0064,Probability,2,2025-08-19 13:55:37.168988
S0064,Statistics,5,2026-01-06 13:55:37.168988
S0064,ML Basics,2,2025-10-21 13:55:37.168988
S0064,Deep Learning,8,2025-11-09 13:55:37.168988
S0064,NLP,2,2025-10-21 13:55:37.168988
S0064,Computer Vision,3,2025-09-21 13:55:37.168988
S0064,Optimization,3,2025-08-02 13:55:37.168988
S0065,Linear Algebra,1,2025-10-20 13:55:37.168988
S0065,Probability,7,2025-10-30 13:55:37.168988
S0065,Statistics,7,2025-08-08 13:55:37.168988
S0065,ML Basics,5,2025-11-14 13:55:37.168988
S0065,Deep Learning,1,2025-08-05 13:55:37.168988
S0065,NLP,4,2025-10-12 13:55:37.168988
S0065,Computer Vision,4,2025-09-14 13:55:37.168988
S0065,Optimization,3,2025-11-01 13:55:37.168988
S0066,Linear Algebra,3,2026-01-11 13:55:37.168988
S0066,Probability,6,2025-09-25 13:55:37.168988
S0066,Statistics,7,2025-10-27 13:55:37.168988
S0066,ML Basics,4,2025-10-14 13:55:37.168988
S0066,Deep Learning,4,2025-08-15 13:55:37.168988
S0066,NLP,7,2025-11-02 13:55:37.168988
S0066,Computer Vision,7,2025-08-01 13:55:37.168988
S0066,Optimization,2,2025-08-18 13:55:37.168988
S0067,Linear Algebra,12,2025-11-01 13:55:37.168988
S0067,Probability,1,2025-11-22 13:55:37.168988
S0067,Statistics,5,2025-11-10 13:55:37.168988
S0067,ML Basics,3,2025-11-04 13:55:37.168988
S0067,Deep Learning,4,2025-08-16 13:55:37.168988
S0067,NLP,6,2026-01-06 13:55:37.168988
S0067,Computer Vision,1,2025-11-19 13:55:37.168988
S0067,Optimization,0,2025-12-27 13:55:37.168988
S0068,Linear Algebra,6,2025-12-26 13:55:37.168988
S0068,Probability,4,2026-01-05 13:55:37.168988
S0068,Statistics,2,2025-12-26 13:55:37.168988
S0068,ML Basics,4,2025-11-15 13:55:37.168988
S0068,Deep Learning,0,2025-07-21 13:55:37.168988
S0068,NLP,3,2026-01-05 13:55:37.168988
S0068,Computer Vision,1,2025-12-29 13:55:37.168988
S0068,Optimization,4,2025-09-08 13:55:37.168988
S0069,Linear Algebra,3,2025-10-25 13:55:37.168988
S0069,Probability,3,2025-10-22 13:55:37.168988
S0069,Statistics,7,2025-12-24 13:55:37.168988
S0069,ML Basics,8,2025-09-22 13:55:37.168988
S0069,Deep Learning,5,2025-09-03 13:55:37.168988
S0069,NLP,1,2025-12-02 13:55:37.168988
S0069,Computer Vision,2,2025-11-06 13:55:37.168988
S0069,Optimization,8,2025-09-28 13:55:37.168988
S0070,Linear Algebra,4,2025-12-10 13:55:37.168988
S0070,Probability,3,2025-10-08 13:55:37.168988
S0070,Statistics,0,2025-10-30 13:55:37.168988
S0070,ML Basics,5,2025-09-02 13:55:37.168988
S0070,Deep Learning,3,2025-09-27 13:55:37.168988
S0070,NLP,1,2025-09-04 13:55:37.168988
S0070,Computer Vision,2,2025-08-22 13:55:37.168988
S0070,Optimization,4,2025-11-12 13:55:37.168988
S0071,Linear Algebra,1,2025-12-24 13:55:37.168988
S0071,Probability,1,2025-09-08 13:55:37.168988
S0071,Statistics,6,2025-08-05 13:55:37.168988
S0071,ML Basics,3,2025-12-06 13:55:37.168988
S0071,Deep Learning,4,2025-10-14 13:55:37.168988
S0071,NLP,4,2025-09-09 13:55:37.168988
S0071,Computer Vision,4,2025-09-06 13:55:37.168988
S0071,Optimization,0,2026-01-16 13:55:37.168988
S0072,Linear Algebra,3,2025-11-15 13:55:37.168988
S0072,Probability,1,2025-11-19 13:55:37.168988
S0072,Statistics,7,2025-09-20 13:55:37.168988
S0072,ML Basics,5,2025-12-06 13:55:37.168988
S0072,Deep Learning,4,2025-08-09 13:55:37.168988
S0072,NLP,8,2025-08-09 13:55:37.168988
S0072,Computer Vision,9,2026-01-07 13:55:37.168988
S0072,Optimization,4,2026-01-12 13:55:37.168988
S0073,Linear Algebra,2,2025-09-10 13:55:37.168988
S0073,Probability,4,2025-12-13 13:55:37.168988
S0073,Statistics,5,2025-09-23 13:55:37.168988
S0073,ML Basics,6,2025-09-02 13:55:37.168988
S0073,Deep Learning,4,2025-08-05 13:55:37.168988
S0073,NLP,10,2025-11-17 13:55:37.168988
S0073,Computer Vision,4,2025-08-11 13:55:37.168988
S0073,Optimization,7,2025-10-09 13:55:37.168988
S0074,Linear Algebra,3,2026-01-03 13:55:37.168988
S0074,Probability,7,2025-08-13 13:55:37.168988
S0074,Statistics,3,2025-11-03 13:55:37.168988
S0074,ML Basics,2,2025-11-01 13:55:37.168988
S0074,Deep Learning,1,2025-12-31 13:55:37.168988
S0074,NLP,2,2025-11-17 13:55:37.168988
S0074,Computer Vision,3,2025-11-06 13:55:37.168988
S0074,Optimization,5,2025-12-23 13:55:37.168988
S0075,Linear Algebra,7,2025-11-04 13:55:37.168988
S0075,Probability,5,2025-08-05 13:55:37.168988
S0075,Statistics,3,2026-01-13 13:55:37.168988
S0075,ML Basics,1,2025-12-24 13:55:37.168988
S0075,Deep Learning,5,2025-09-17 13:55:37.168988
S0075,NLP,3,2025-12-02 13:55:37.168988
S0075,Computer Vision,2,2025-08-05 13:55:37.168988
S0075,Optimization,2,2025-11-07 13:55:37.168988
S0076,Linear Algebra,8,2026-01-08 13:55:37.168988
S0076,Probability,2,2025-12-17 13:55:37.168988
S0076,Statistics,4,2025-07-25 13:55:37.168988
S0076,ML Basics,3,2025-08-05 13:55:37.168988
S0076,Deep Learning,7,2025-08-07 13:55:37.168988
S0076,NLP,6,2025-12-05 13:55:37.168988
S0076,Computer Vision,2,2025-12-04 13:55:37.168988
S0076,Optimization,7,2025-11-26 13:55:37.168988
S0077,Linear Algebra,2,2025-09-01 13:55:37.168988
S0077,Probability,3,2025-12-13 13:55:37.168988
S0077,Statistics,5,2025-12-08 13:55:37.168988
S0077,ML Basics,2,2025-09-06 13:55:37.168988
S0077,Deep Learning,1,2025-08-02 13:55:37.168988
S0077,NLP,4,2025-10-02 13:55:37.168988
S0077,Computer Vision,8,2025-11-18 13:55:37.168988
S0077,Optimization,4,2025-09-29 13:55:37.168988
S0078,Linear Algebra,4,2025-10-02 13:55:37.168988
S0078,Probability,2,2025-10-16 13:55:37.168988
S0078,Statistics,3,2025-11-15 13:55:37.168988
S0078,ML Basics,7,2025-12-13 13:55:37.168988
S0078,Deep Learning,1,2025-12-11 13:55:37.168988
S0078,NLP,6,2025-08-07 13:55:37.168988
S0078,Computer Vision,1,2025-11-03 13:55:37.168988
S0078,Optimization,5,2026-01-01 13:55:37.168988
S0079,Linear Algebra,5,2025-11-21 13:55:37.168988
S0079,Probability,3,2025-07-30 13:55:37.168988
S0079,Statistics,7,2025-07-25 13:55:37.168988
S0079,ML Basics,5,2025-11-13 13:55:37.168988
S0079,Deep Learning,3,2025-12-19 13:55:37.168988
S0079,NLP,5,2025-08-31 13:55:37.168988
S0079,Computer Vision,8,2025-12-25 13:55:37.168988
S0079,Optimization,2,2025-08-06 13:55:37.168988
S0080,Linear Algebra,5,2025-08-20 13:55:37.168988
S0080,Probability,2,2025-09-22 13:55:37.168988
S0080,Statistics,2,2025-12-28 13:55:37.168988
S0080,ML Basics,1,2025-08-07 13:55:37.168988
S0080,Deep Learning,3,2025-08-13 13:55:37.168988
S0080,NLP,1,2025-11-24 13:55:37.168988
S0080,Computer Vision,2,2025-09-18 13:55:37.168988
S0080,Optimization,7,2025-11-21 13:55:37.168988
S0081,Linear Algebra,3,2025-08-20 13:55:37.168988
S0081,Probability,5,2026-01-03 13:55:37.168988
S0081,Statistics,4,2025-12-04 13:55:37.168988
S0081,ML Basics,4,2025-12-06 13:55:37.168988
S0081,Deep Learning,9,2025-08-26 13:55:37.168988
S0081,NLP,2,2025-12-28 13:55:37.168988
S0081,Computer Vision,4,2026-01-13 13:55:37.168988
S0081,Optimization,3,2025-09-18 13:55:37.168988
S0082,Linear Algebra,3,2025-12-12 13:55:37.168988
S0082,Probability,7,2025-09-16 13:55:37.168988
S0082,Statistics,3,2025-09-30 13:55:37.168988
S0082,ML Basics,6,2025-10-30 13:55:37.168988
S0082,Deep Learning,3,2025-09-30 13:55:37.168988
S0082,NLP,1,2026-01-10 13:55:37.168988
S0082,Computer Vision,3,2025-12-19 13:55:37.168988
S0082,Optimization,1,2025-09-01 13:55:37.168988
S0083,Linear Algebra,2,2025-09-14 13:55:37.168988
S0083,Probability,4,2025-09-13 13:55:37.168988
S0083,Statistics,3,2025-11-17 13:55:37.168988
S0083,ML Basics,6,2025-12-08 13:55:37.168988
S0083,Deep Learning,3,2025-10-18 13:55:37.168988
S0083,NLP,6,2025-09-15 13:55:37.168988
S0083,Computer Vision,3,2025-11-05 13:55:37.168988
S0083,Optimization,5,2026-01-09 13:55:37.168988
S0084,Linear Algebra,5,2025-10-15 13:55:37.168988
S0084,Probability,2,2025-10-26 13:55:37.168988
S0084,Statistics,4,2025-08-29 13:55:37.168988
S0084,ML Basics,3,2025-12-01 13:55:37.168988
S0084,Deep Learning,2,2025-11-17 13:55:37.168988
S0084,NLP,5,2025-08-21 13:55:37.168988
S0084,Computer Vision,6,2026-01-06 13:55:37.168988
S0084,Optimization,3,2025-12-05 13:55:37.168988
S0085,Linear Algebra,8,2025-12-19 13:55:37.168988
S0085,Probability,8,2025-11-08 13:55:37.168988
S0085,Statistics,2,2025-12-04 13:55:37.168988
S0085,ML Basics,3,2026-01-16 13:55:37.168988
S0085,Deep Learning,7,2025-11-24 13:55:37.168988
S0085,NLP,4,2025-11-19 13:55:37.168988
S0085,Computer Vision,3,2025-08-15 13:55:37.168988
S0085,Optimization,9,2025-07-23 13:55:37.168988
S0086,Linear Algebra,3,2025-10-11 13:55:37.168988
S0086,Probability,6,2025-11-12 13:55:37.168988
S0086,Statistics,5,2025-10-22 13:55:37.168988
S0086,ML Basics,3,2025-08-27 13:55:37.168988
S0086,Deep Learning,3,2026-01-11 13:55:37.168988
S0086,NLP,4,2025-11-15 13:55:37.168988
S0086,Computer Vision,2,2025-09-26 13:55:37.168988
S0086,Optimization,4,2025-09-07 13:55:37.168988
S0087,Linear Algebra,4,2026-01-04 13:55:37.168988
S0087,Probability,7,2025-08-07 13:55:37.168988
S0087,Statistics,6,2025-09-16 13:55:37.168988
S0087,ML Basics,0,2025-07-28 13:55:37.168988
S0087,Deep Learning,6,2025-10-09 13:55:37.168988
S0087,NLP,3,2025-12-02 13:55:37.168988
S0087,Computer Vision,2,2025-12-05 13:55:37.168988
S0087,Optimization,4,2025-11-26 13:55:37.168988
S0088,Linear Algebra,3,2025-11-06 13:55:37.168988
S0088,Probability,5,2025-10-03 13:55:37.168988
S0088,Statistics,3,2025-12-20 13:55:37.168988
S0088,ML Basics,5,2025-08-22 13:55:37.168988
S0088,Deep Learning,4,2025-11-10 13:55:37.168988
S0088,NLP,3,2025-10-15 13:55:37.168988
S0088,Computer Vision,1,2025-09-06 13:55:37.168988
S0088,Optimization,4,2025-08-01 13:55:37.168988
S0089,Linear Algebra,3,2025-09-06 13:55:37.168988
S0089,Probability,7,2025-09-20 13:55:37.168988
S0089,Statistics,7,2026-01-13 13:55:37.168988
S0089,ML Basics,4,2025-10-19 13:55:37.168988
S0089,Deep Learning,4,2025-09-18 13:55:37.168988
S0089,NLP,8,2025-12-21 13:55:37.168988
S0089,Computer Vision,2,2025-08-18 13:55:37.168988
S0089,Optimization,8,2025-08-16 13:55:37.168988
S0090,Linear Algebra,1,2025-10-05 13:55:37.168988
S0090,Probability,2,2025-11-12 13:55:37.168988
S0090,Statistics,2,2025-10-09 13:55:37.168988
S0090,ML Basics,5,2025-09-15 13:55:37.168988
S0090,Deep Learning,5,2025-08-06 13:55:37.168988
S0090,NLP,5,2025-12-27 13:55:37.168988
S0090,Computer Vision,5,2025-12-25 13:55:37.168988
S0090,Optimization,5,2026-01-15 13:55:37.168988
S0091,Linear Algebra,2,2025-07-27 13:55:37.168988
S0091,Probability,6,2025-08-20 13:55:37.168988
S0091,Statistics,4,2025-11-27 13:55:37.168988
S0091,ML Basics,7,2025-12-19 13:55:37.168988
S0091,Deep Learning,5,2025-08-10 13:55:37.168988
S0091,NLP,7,2025-10-05 13:55:37.168988
S0091,Computer Vision,4,2025-12-05 13:55:37.168988
S0091,Optimization,3,2025-07-21 13:55:37.168988
S0092,Linear Algebra,5,2025-08-14 13:55:37.168988
S0092,Probability,3,2025-10-31 13:55:37.168988
S0092,Statistics,4,2026-01-01 13:55:37.168988
S0092,ML Basics,5,2025-10-26 13:55:37.168988
S0092,Deep Learning,4,2025-09-25 13:55:37.168988
S0092,NLP,4,2025-09-26 13:55:37.168988
S0092,Computer Vision,8,2025-12-07 13:55:37.168988
S0092,Optimization,3,2025-11-17 13:55:37.168988
S0093,Linear Algebra,5,2025-09-06 13:55:37.168988
S0093,Probability,1,2025-10-26 13:55:37.168988
S0093,Statistics,4,2025-09-23 13:55:37.168988
S0093,ML Basics,3,2025-10-12 13:55:37.168988
S0093,Deep Learning,5,2025-08-10 13:55:37.168988
S0093,NLP,4,2025-10-04 13:55:37.168988
S0093,Computer Vision,2,2025-11-30 13:55:37.168988
S0093,Optimization,4,2025-12-21 13:55:37.168988
S0094,Linear Algebra,5,2026-01-16 13:55:37.168988
S0094,Probability,6,2026-01-01 13:55:37.168988
S0094,Statistics,3,2025-09-17 13:55:37.168988
S0094,ML Basics,3,2025-12-15 13:55:37.168988
S0094,Deep Learning,0,2025-09-09 13:55:37.168988
S0094,NLP,5,2025-08-14 13:55:37.168988
S0094,Computer Vision,2,2025-10-10 13:55:37.168988
S0094,Optimization,4,2025-12-23 13:55:37.168988
S0095,Linear Algebra,2,2025-12-25 13:55:37.168988
S0095,Probability,3,2025-09-19 13:55:37.168988
S0095,Statistics,1,2026-01-08 13:55:37.168988
S0095,ML Basics,4,2025-09-24 13:55:37.168988
S0095,Deep Learning,5,2025-11-05 13:55:37.168988
S0095,NLP,3,2026-01-10 13:55:37.168988
S0095,Computer Vision,2,2025-11-14 13:55:37.168988
S0095,Optimization,6,2025-08-11 13:55:37.168988
S0096,Linear Algebra,6,2025-10-20 13:55:37.168988
S0096,Probability,4,2025-07-31 13:55:37.168988
S0096,Statistics,5,2025-10-09 13:55:37.168988
S0096,ML Basics,5,2025-08-13 13:55:37.168988
S0096,Deep Learning,5,2025-12-18 13:55:37.168988
S0096,NLP,6,2025-08-11 13:55:37.168988
S0096,Computer Vision,6,2025-10-09 13:55:37.168988
S0096,Optimization,3,2025-08-16 13:55:37.168988
S0097,Linear Algebra,1,2025-10-27 13:55:37.168988
S0097,Probability,3,2025-11-27 13:55:37.168988
S0097,Statistics,1,2025-09-21 13:55:37.168988
S0097,ML Basics,2,2025-09-14 13:55:37.168988
S0097,Deep Learning,4,2025-11-26 13:55:37.168988
S0097,NLP,3,2025-09-27 13:55:37.168988
S0097,Computer Vision,2,2025-10-25 13:55:37.168988
S0097,Optimization,3,2026-01-08 13:55:37.168988
S0098,Linear Algebra,4,2025-08-19 13:55:37.168988
S0098,Probability,2,2025-10-02 13:55:37.168988
S0098,Statistics,4,2025-12-17 13:55:37.168988
S0098,ML Basics,5,2025-11-29 13:55:37.168988
S0098,Deep Learning,3,2025-11-01 13:55:37.168988
S0098,NLP,0,2025-08-03 13:55:37.168988
S0098,Computer Vision,4,2025-08-05 13:55:37.168988
S0098,Optimization,5,2025-11-28 13:55:37.168988
S0099,Linear Algebra,4,2026-01-12 13:55:37.168988
S0099,Probability,3,2025-07-22 13:55:37.168988
S0099,Statistics,8,2025-10-02 13:55:37.168988
S0099,ML Basics,6,2025-08-11 13:55:37.168988
S0099,Deep Learning,5,2025-11-15 13:55:37.168988
S0099,NLP,4,2025-09-17 13:55:37.168988
S0099,Computer Vision,4,2025-11-15 13:55:37.168988
S0099,Optimization,1,2025-09-19 13:55:37.168988
S0100,Linear Algebra,2,2025-12-08 13:55:37.168988
S0100,Probability,2,2025-08-30 13:55:37.168988
S0100,Statistics,5,2025-08-27 13:55:37.168988
S0100,ML Basics,8,2025-08-25 13:55:37.168988
S0100,Deep Learning,1,2025-10-12 13:55:37.168988
S0100,NLP,2,2025-09-24 13:55:37.168988
S0100,Computer Vision,6,2025-07-29 13:55:37.168988
S0100,Optimization,1,2025-08-03 13:55:37.168988
S0101,Linear Algebra,1,2025-12-05 13:55:37.168988
S0101,Probability,6,2026-01-10 13:55:37.168988
S0101,Statistics,4,2025-12-25 13:55:37.168988
S0101,ML Basics,5,2025-08-14 13:55:37.168988
S0101,Deep Learning,7,2025-10-16 13:55:37.168988
S0101,NLP,5,2025-07-29 13:55:37.168988
S0101,Computer Vision,5,2025-10-12 13:55:37.168988
S0101,Optimization,7,2025-08-01 13:55:37.168988
S0102,Linear Algebra,8,2025-08-30 13:55:37.168988
S0102,Probability,4,2025-12-13 13:55:37.168988
S0102,Statistics,1,2025-11-01 13:55:37.168988
S0102,ML Basics,5,2025-08-22 13:55:37.168988
S0102,Deep Learning,4,2025-09-28 13:55:37.168988
S0102,NLP,4,2026-01-08 13:55:37.168988
S0102,Computer Vision,7,2025-08-06 13:55:37.168988
S0102,Optimization,3,2025-08-26 13:55:37.168988
S0103,Linear Algebra,4,2025-12-27 13:55:37.168988
S0103,Probability,4,2025-10-15 13:55:37.168988
S0103,Statistics,8,2025-07-30 13:55:37.168988
S0103,ML Basics,2,2026-01-04 13:55:37.168988
S0103,Deep Learning,4,2025-09-17 13:55:37.168988
S0103,NLP,3,2025-08-09 13:55:37.168988
S0103,Computer Vision,5,2025-09-09 13:55:37.168988
S0103,Optimization,3,2025-10-01 13:55:37.168988
S0104,Linear Algebra,5,2025-08-08 13:55:37.168988
S0104,Probability,4,2025-07-23 13:55:37.168988
S0104,Statistics,4,2025-11-10 13:55:37.168988
S0104,ML Basics,1,2025-08-18 13:55:37.168988
S0104,Deep Learning,6,2025-08-26 13:55:37.168988
S0104,NLP,3,2026-01-08 13:55:37.168988
S0104,Computer Vision,5,2025-08-23 13:55:37.168988
S0104,Optimization,2,2025-12-25 13:55:37.168988
S0105,Linear Algebra,2,2025-11-05 13:55:37.168988
S0105,Probability,3,2025-11-26 13:55:37.168988
S0105,Statistics,7,2025-08-27 13:55:37.168988
S0105,ML Basics,4,2025-10-11 13:55:37.168988
S0105,Deep Learning,8,2025-10-27 13:55:37.168988
S0105,NLP,4,2025-11-04 13:55:37.168988
S0105,Computer Vision,8,2025-08-11 13:55:37.168988
S0105,Optimization,4,2026-01-14 13:55:37.168988
S0106,Linear Algebra,0,2025-08-23 13:55:37.168988
S0106,Probability,6,2025-08-26 13:55:37.168988
S0106,Statistics,6,2025-08-26 13:55:37.168988
S0106,ML Basics,8,2025-08-11 13:55:37.168988
S0106,Deep Learning,2,2025-12-07 13:55:37.168988
S0106,NLP,5,2025-12-31 13:55:37.168988
S0106,Computer Vision,3,2025-07-24 13:55:37.168988
S0106,Optimization,4,2025-09-03 13:55:37.168988
S0107,Linear Algebra,4,2025-08-20 13:55:37.168988
S0107,Probability,4,2025-07-22 13:55:37.168988
S0107,Statistics,4,2025-08-03 13:55:37.168988
S0107,ML Basics,2,2025-12-09 13:55:37.168988
S0107,Deep Learning,3,2025-08-28 13:55:37.168988
S0107,NLP,3,2025-10-30 13:55:37.168988
S0107,Computer Vision,4,2025-11-06 13:55:37.168988
S0107,Optimization,1,2025-11-05 13:55:37.168988
S0108,Linear Algebra,5,2025-08-06 13:55:37.168988
S0108,Probability,5,2025-10-09 13:55:37.168988
S0108,Statistics,1,2025-12-03 13:55:37.168988
S0108,ML Basics,4,2025-11-15 13:55:37.168988
S0108,Deep Learning,1,2025-10-25 13:55:37.168988
S0108,NLP,2,2025-10-29 13:55:37.168988
S0108,Computer Vision,3,2025-12-29 13:55:37.168988
S0108,Optimization,3,2025-09-08 13:55:37.168988
S0109,Linear Algebra,6,2026-01-04 13:55:37.168988
S0109,Probability,8,2025-10-18 13:55:37.168988
S0109,Statistics,6,2025-11-13 13:55:37.168988
S0109,ML Basics,2,2025-12-22 13:55:37.168988
S0109,Deep Learning,4,2026-01-07 13:55:37.168988
S0109,NLP,4,2025-08-31 13:55:37.168988
S0109,Computer Vision,6,2025-09-23 13:55:37.168988
S0109,Optimization,5,2025-08-04 13:55:37.168988
S0110,Linear Algebra,2,2026-01-04 13:55:37.168988
S0110,Probability,6,2025-11-12 13:55:37.168988
S0110,Statistics,7,2025-11-28 13:55:37.168988
S0110,ML Basics,4,2025-11-10 13:55:37.168988
S0110,Deep Learning,7,2025-08-07 13:55:37.168988
S0110,NLP,1,2025-11-23 13:55:37.168988
S0110,Computer Vision,1,2025-10-22 13:55:37.168988
S0110,Optimization,0,2025-11-16 13:55:37.168988
S0111,Linear Algebra,3,2026-01-16 13:55:37.168988
S0111,Probability,2,2025-12-04 13:55:37.168988
S0111,Statistics,3,2025-11-27 13:55:37.168988
S0111,ML Basics,6,2025-07-22 13:55:37.168988
S0111,Deep Learning,3,2025-12-21 13:55:37.168988
S0111,NLP,4,2025-12-14 13:55:37.168988
S0111,Computer Vision,2,2025-10-13 13:55:37.168988
S0111,Optimization,0,2025-08-17 13:55:37.168988
S0112,Linear Algebra,1,2025-09-03 13:55:37.168988
S0112,Probability,6,2025-11-06 13:55:37.168988
S0112,Statistics,4,2025-12-29 13:55:37.168988
S0112,ML Basics,8,2025-11-26 13:55:37.168988
S0112,Deep Learning,5,2025-07-21 13:55:37.168988
S0112,NLP,2,2025-11-27 13:55:37.168988
S0112,Computer Vision,4,2025-10-18 13:55:37.168988
S0112,Optimization,5,2025-10-31 13:55:37.168988
S0113,Linear Algebra,5,2025-08-16 13:55:37.168988
S0113,Probability,1,2025-08-21 13:55:37.168988
S0113,Statistics,4,2025-12-23 13:55:37.168988
S0113,ML Basics,5,2025-07-29 13:55:37.168988
S0113,Deep Learning,4,2025-07-24 13:55:37.168988
S0113,NLP,3,2025-11-18 13:55:37.168988
S0113,Computer Vision,3,2025-07-31 13:55:37.168988
S0113,Optimization,2,2025-07-24 13:55:37.168988
S0114,Linear Algebra,3,2025-10-16 13:55:37.168988
S0114,Probability,5,2025-12-03 13:55:37.168988
S0114,Statistics,3,2025-08-25 13:55:37.168988
S0114,ML Basics,4,2025-12-01 13:55:37.168988
S0114,Deep Learning,2,2025-08-17 13:55:37.168988
S0114,NLP,4,2025-11-02 13:55:37.168988
S0114,Computer Vision,5,2025-12-25 13:55:37.168988
S0114,Optimization,1,2026-01-03 13:55:37.168988
S0115,Linear Algebra,5,2025-11-29 13:55:37.168988
S0115,Probability,4,2025-12-13 13:55:37.168988
S0115,Statistics,2,2025-08-20 13:55:37.168988
S0115,ML Basics,5,2025-12-22 13:55:37.168988
S0115,Deep Learning,3,2025-11-14 13:55:37.168988
S0115,NLP,3,2026-01-08 13:55:37.168988
S0115,Computer Vision,6,2025-12-30 13:55:37.168988
S0115,Optimization,2,2025-07-27 13:55:37.168988
S0116,Linear Algebra,5,2025-11-05 13:55:37.168988
S0116,Probability,1,2025-08-08 13:55:37.168988
S0116,Statistics,1,2025-12-08 13:55:37.168988
S0116,ML Basics,7,2025-10-11 13:55:37.168988
S0116,Deep Learning,5,2025-11-06 13:55:37.168988
S0116,NLP,4,2025-09-20 13:55:37.168988
S0116,Computer Vision,8,2026-01-09 13:55:37.168988
S0116,Optimization,3,2026-01-12 13:55:37.168988
S0117,Linear Algebra,7,2025-08-26 13:55:37.168988
S0117,Probability,2,2025-08-08 13:55:37.168988
S0117,Statistics,4,2025-10-01 13:55:37.168988
S0117,ML Basics,2,2025-12-04 13:55:37.168988
S0117,Deep Learning,6,2025-08-03 13:55:37.168988
S0117,NLP,3,2025-10-07 13:55:37.168988
S0117,Computer Vision,6,2025-09-08 13:55:37.168988
S0117,Optimization,4,2025-12-03 13:55:37.168988
S0118,Linear Algebra,2,2025-11-21 13:55:37.168988
S0118,Probability,1,2025-10-25 13:55:37.168988
S0118,Statistics,4,2026-01-04 13:55:37.168988
S0118,ML Basics,4,2025-08-30 13:55:37.168988
S0118,Deep Learning,4,2025-09-05 13:55:37.168988
S0118,NLP,5,2025-10-31 13:55:37.168988
S0118,Computer Vision,4,2025-08-10 13:55:37.168988
S0118,Optimization,2,2026-01-02 13:55:37.168988
S0119,Linear Algebra,3,2025-10-29 13:55:37.168988
S0119,Probability,1,2025-07-25 13:55:37.168988
S0119,Statistics,0,2025-09-23 13:55:37.168988
S0119,ML Basics,3,2025-10-31 13:55:37.168988
S0119,Deep Learning,3,2025-08-15 13:55:37.168988
S0119,NLP,2,2025-10-10 13:55:37.168988
S0119,Computer Vision,9,2025-12-30 13:55:37.168988
S0119,Optimization,4,2025-12-03 13:55:37.168988
S0120,Linear Algebra,4,2025-11-17 13:55:37.168988
S0120,Probability,0,2025-11-09 13:55:37.168988
S0120,Statistics,3,2025-08-05 13:55:37.168988
S0120,ML Basics,2,2026-01-03 13:55:37.168988
S0120,Deep Learning,4,2025-12-04 13:55:37.168988
S0120,NLP,2,2025-10-11 13:55:37.168988
S0120,Computer Vision,3,2026-01-11 13:55:37.168988
S0120,Optimization,2,2025-08-21 13:55:37.168988
